URL,MLB_ID,AFFILIATE_STATUS,TRACKING_ID,IMAGE_STATUS,PRICE_STATUS,BUTTON_STATUS,HTTP_STATUS
https://comparapreco.github.io/ofertas/outros/aspirador-de-po-e-agua-wap-gtw-10-1400w-de-potencia-com-bocal-de-sopro-amarelo-preto-220v-MLB19731776.html,MLB19731776,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/aspirador-de-po-e-agua-wap-gtw-10-1400w-de-potencia-com-bocal-de-sopro-amarelo-preto-220v-MLB8923631.html,MLB8923631,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/aspirador-de-po-vertical-e-portatil-wap-high-speed-plus-1350w-3-em-1-cinza-vermelho-127v-MLB22511808.html,MLB22511808,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/bicicleta-ergometrica-fitness-para-cardio-e-musculacao-com-base-cor-preto-e-vermelho-6kg-inercia-marca-sevenfit-MLB25929487.html,MLB25929487,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/bicicleta-ergometrica-fitness-para-cardio-e-musculacao-com-base-cor-preto-e-vermelho-6kg-inercia-marca-sevenfit-MLB42978348.html,MLB42978348,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/caixa-de-som-bluetooth-jbl-partybox-club-120-preto-127-220v-MLB36700711.html,MLB36700711,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/caixa-de-som-bluetooth-mifa-a90-potencia-60w-cor-preto-127-220v-MLB43918941.html,MLB43918941,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/camera-seguranca-wifi-yoosee-mini-dome-full-hd-vianova-branco-MLB27492296.html,MLB27492296,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/cartao-de-memoria-micro-sd-kateluo-ultra-128-gb-com-adaptador-sd-MLB68202517.html,MLB68202517,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/chapinha-de-cabelo-mq-professional-titanium-pro-480-cor-chumbo-127-220v-MLB25860033.html,MLB25860033,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/cobertor-queen-grosso-coberdrom-la-carneiro-dupla-face-manta-MLB46836439.html,MLB46836439,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/conjunto-panelas-antiaderente-10-pecas-teflon-varias-cores-MLB32717965.html,MLB32717965,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/cortina-3-00x2-80-metros-blackout-blecaute-avela-corta-luz-em-tecido-grosso-para-quarto-e-sala-casa-laura-MLB29614957.html,MLB29614957,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/smart-box-proeletronic-smartpro-prosb-3000-16-gb-4k-hd-preto-padrao-MLB20662382.html,MLB20662382,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/camera-ip-a8-app-icsee-infravermelho-prova-d-agua-externa-wifi-hd-cor-branco-MLB63315912.html,MLB63315912,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/camera-seguranca-wifi-ip-lente-dupla-2x-3mp-externa-360-a-prova-dagua-cor-cinza-MLB22663071.html,MLB22663071,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/fone-de-ouvido-headphone-dapon-h02d-bluetooth-51-over-ear-22h-preto-MLB24117280.html,MLB24117280,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/fone-de-ouvido-soundcore-by-anker-p20i-graves-poderosos-e-impactantes-bluetooth-53-30h-de-reproducao-resistencia-MLB50853162.html,MLB50853162,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/garrafa-termica-1-litro-com-termometro-led-para-chas-cafe-MLB44906664.html,MLB44906664,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/grill-sanduicheira-cadence-san400-eletrica-chapa-misteira-tostex-tostequeira-hamburguer-click-preto-127v-MLB41541009.html,MLB41541009,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/microfone-gamer-profissional-cardioid-com-braco-articulado-preto-MLB66169315.html,MLB66169315,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/headset-qcy-h3-anc-adaptativo-bluetooth-53-multiponto-60h-cor-preto-MLB28965708.html,MLB28965708,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/headset-qcy-h3-lite-anc-bluetooth-53-multiponto-60h-cor-preto-MLB37120224.html,MLB37120224,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/hidratante-facial-hydro-boost-water-gel-50g-neutrogena-todo-tipo-de-pele-dia-noite-MLB6122462.html,MLB6122462,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/impressora-multifuncional-wi-epson-ecotank-l3250-mod-c11cj67301-preto-127v-MLB18446928.html,MLB18446928,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/jogo-de-panelas-inducao-antiaderente-ceramica-10-pecas-ppg-pfoa-free-baunilha-MLB27417990.html,MLB27417990,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/jogo-toalhas-banho-grossas-macias-algodao-4pc-absorventes-MLB62276296.html,MLB62276296,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/joystick-sem-fio-vermelho-sony-ps5-MLB44885058.html,MLB44885058,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/kit-10-pote-de-vidro-marmita-hermetico-640ml-freezer-fitness-rishon-azul-escuro-MLB32551422.html,MLB32551422,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/kit-10-potes-vidro-hermetico-aristus-640ml-marmita-anti-vazamento-forno-micro-ondas-freezer-tampa-4-travas-cinza-MLB63315915.html,MLB63315915,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/kit-2-camera-seguranca-ip-interna-externa-wifi-icsee-infravermelho-prova-dagua-hw-branco-MLB55477372.html,MLB55477372,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/kit-2-camera-seguranca-ip-interna-externa-wifi-icsee-infravermelho-prova-dagua-hw-branco-MLB65966191.html,MLB65966191,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/kit-2-short-duplo-compressao-fitness-bermuda-treino-feminino-MLB19140416.html,MLB19140416,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/kit-body-splash-masculino-barbarius-enigma-midtown-200ml-MLB18247621.html,MLB18247621,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/kit-4-radio-comunicador-baofeng-walkie-talkie-bf-777s-profissional-16-canais-16ch-5w-longo-alcance-ate-12km-preto-MLB67540101.html,MLB67540101,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/lava-roupas-liquido-profissional-perfect-white-7l-omo-MLB46220740.html,MLB46220740,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/malbec-100ml-boticario-MLB9033853.html,MLB9033853,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/aquecedor-ab1100n-1500w-branco-britania-127v-MLB8923610.html,MLB8923610,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/micro-ondas-electrolux-de-bancada-branco-com-funcao-tira-odor-e-manter-aquecido-34l-meo44-127v-MLB8742310.html,MLB8742310,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/microfone-gamer-pc-com-braco-articulado-condensador-rgb-preto-MLB65342537.html,MLB65342537,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/panela-de-pressao-brinox-pressure-4-2l-20-x-14-5-cm-vanilla-baunilha-vanila-MLB63904966.html,MLB63904966,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/purificador-agua-e-due-equilibrium-grafite-ibbl-bivolt-127-220v-MLB68765218.html,MLB68765218,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/racao-royal-canin-satiety-small-dog-caes-7-5kg-MLB58375066.html,MLB58375066,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/refil-p-filtro-pe12b-electrolux-acqua-pure-c-carvao-ativo-prateado-MLB15238956.html,MLB15238956,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/secador-de-cabelos-philco-psc3500-4-em-1-dobravel-motor-bldc-prateado-bege-220v-MLB7917167.html,MLB7917167,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/secador-de-cabelos-philco-psc3500-4-em-1-dobravel-motor-bldc-prateado-bege-220v-MLB15977315.html,MLB15977315,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/secador-de-cabelos-philco-psc3500-4-em-1-dobravel-motor-bldc-prateado-bege-220v-MLB18927373.html,MLB18927373,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/smartwatch-huawei-watch-gt-6-pro-46mm-de-titanio-com-gps-ecg-e-bateria-de-21-dias-prateado-escuro-preto-MLB55027309.html,MLB55027309,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/tanquinho-lcs15-15kg-semiautomatica-colormaq-cor-branco-127v-MLB25676946.html,MLB25676946,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/tenis-adidas-solado-boost-run-corrida-masculino-MLB59090080.html,MLB59090080,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/walkie-talkie-radios-comunicador-kit-com-2-unidades-radinho-walk-talk-completo-fone-microfone-e-acessorios-radio-MLB1040287800.html,MLB1040287800,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/caixa-de-som-bluetooth-pulse-x-boombox-220w-rms-sp626-preto-127-220v-MLB61517857.html,MLB61517857,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/camisa-social-feminina-classica-listrada-c-botoes-tendencia-MLB54961556.html,MLB54961556,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/kit-body-splash-masculino-barbarius-enigma-midtown-200ml-MLB68104527.html,MLB68104527,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/kit-700-figurinha-do-album-copa-do-mundo-2026-100-envelopes-MLB34219371.html,MLB34219371,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/creatina-monohidratada-250g-growth-supplements-sem-sabor-em-po-MLB66637233.html,MLB66637233,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/bicicleta-spinning-com-roda-de-inercia-de-13kg-wct-fitness-cor-preto-preto-amarelo-MLB18725310.html,MLB18725310,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/tela-de-projecao-retratil-dobravel-de-120-com-suporte-0-MLB66054883.html,MLB66054883,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/tela-projecao-100-polegadas-imagem-nitida-cinema-em-casa-127-220v-MLB48946085.html,MLB48946085,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/fone-de-ouvido-sem-fio-stage-hero6-tws-bluetooth-52-cancelamento-de-ruido-ativo-35h-ipx5-para-academia-corrida-e-MLB55917340.html,MLB55917340,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/aspirador-de-po-e-agua-wap-gtw-inox-15-barril-1700w-com-bocal-de-sopro-e-acessorios-aco-inoxidavel-preto-amarelo-MLB20862597.html,MLB20862597,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/aspirador-de-po-e-agua-wap-gtw-inox-12-1400w-com-bocal-de-sopro-aco-inoxidavel-preto-amarelo-220v-MLB6339959.html,MLB6339959,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/micro-ondas-20l-preto-mastercook-midea-220v-MLB56461322.html,MLB56461322,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/micro-ondas-32-litros-cms46ar-cinza-consul-127v-MLB19310684.html,MLB19310684,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/purificador-de-agua-ibbl-e-due-prata-127-220v-MLB22647624.html,MLB22647624,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/micro-ondas-cm020bf-20-litros-espelhado-com-funcao-descongelar-cor-cinza-e-inox-consul-127v-MLB6207755.html,MLB6207755,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/outros/panificadora-19-programas-gallant-600w-preta-preto-127v-MLB47112527.html,MLB47112527,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tecnologia/apple-iphone-16-128-gb-preto-AMZ-B0CHX1W21Z.html,UNKNOWN,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-43-philco-p43vik-roku-led-dolby-audio-wi-hdmi-hdr-full-hd-110-220v-MLB63040715.html,MLB63040715,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-43-philco-p43vik-roku-led-dolby-audio-wi-hdmi-hdr-full-hd-110-220v-MLB48946861.html,MLB48946861,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/maxnova-projetor-hy300-4k-portatil-branco-127-220v-MLB37929806.html,MLB37929806,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/mini-projetor-davely-hy300-4k-android-com-wi-e-bluetooth-branco-127-220v-MLB48955624.html,MLB48955624,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-philco-50-p50vik-4k-uhd-led-roku-dolby-audio-wi-hdr10-110-220v-MLB67267597.html,MLB67267597,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-philco-50-p50vik-4k-uhd-led-roku-dolby-audio-wi-hdr10-110-220v-MLB42835779.html,MLB42835779,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/lancamento-tv-box-uni-v10-4k-versao-preto-padrao-copa-2026-preto-padrao-MLB51227508.html,MLB51227508,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/mini-projetor-davely-hy300-4k-android-com-wi-e-bluetooth-branco-127-220v-MLB51632525.html,MLB51632525,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-50-aoc-4k-dled-50u7045-78g-roku-tv-quad-MLB66191173.html,MLB66191173,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-bettdow-ac1066-para-netflix-chatgpt-350ansi-preto-127-220v-MLB35587178.html,MLB35587178,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-hy320-davely-smart-tv-android-wifi-6-390-ansi-lumens-full-hd-suporte-4k-hdmi-bluetooth-85-200-polegadas-MLB55521828.html,MLB55521828,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-mini-bettdow-ac1073-22000lm-1080p-cor-preto-127-220v-MLB61595839.html,MLB61595839,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-profissional-android-4k-portatil-5g-wifi-full-hd-branco-127-220v-MLB40586256.html,MLB40586256,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-smart-portatil-full-hd-4k-bluetooth-android-wifi-branco-127-220v-MLB63950169.html,MLB63950169,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-vlx-hy320-mini-4k-wi-preto-bluetooth-android-preto-127-220v-MLB50114846.html,MLB50114846,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-lg-50-4k-uhd-50ur8750-psa-wi-bluetooth-hdr10-pro-AMZ-B08S6S765X.html,UNKNOWN,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-43-aoc-led-roku-full-hd-wi-60hz-hdmi-usb-43s5155-78g-MLB54589097.html,MLB54589097,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-philco-58-p58vik-4k-uhd-led-roku-dolby-audio-wi-hdr10-110-220v-MLB67275824.html,MLB67275824,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-portatil-full-hd-4k-t15-pro-10000lm-cores-fortes-hd-preto-127-220v-MLB54742419.html,MLB54742419,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-43-philco-p43vik-roku-led-dolby-audio-wi-hdmi-hdr-full-hd-110-220v-MLB54963045.html,MLB54963045,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-toshiba-43-polegadas-43v35rs-full-hd-MLB51202548.html,MLB51202548,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-philco-50-p50vik-4k-uhd-led-roku-dolby-audio-wi-hdr10-110-220v-MLB57790379.html,MLB57790379,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-43-philco-roku-tv-hdr10-dolby-audio-p43kra-MLB41106126.html,MLB41106126,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-philips-50-4k-50pug7300-comando-de-voz-bluetooth-MLB39228680.html,MLB39228680,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-samsung-led-50-lh50befh4ggxzd-led-crystal-processor-4k-uhd-tizen-110v-220v-MLB48954912.html,MLB48954912,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-samsung-32-ls32h5000fgxzd-hd-led-wifi-hdmi-110-220v-MLB57723340.html,MLB57723340,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-samsung-43-ls43f6000fgxzd-full-hd-led-110v-220v-MLB63777677.html,MLB63777677,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-tcl-50-polegadas-qled-4k-p7k-wifi-bluetooth-google-tv-hdr10-dolby-atmos-dolby-vision-50p7k-MLB48957057.html,MLB48957057,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/tv-box-uni-v10-4k-lancamento-versao-branco-padrao-copa-2026-branco-padrao-MLB65529879.html,MLB65529879,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-32-philco-roku-tv-dolby-audio-hdr10-p32crb-MLB66055148.html,MLB66055148,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/samsung-smart-tv-58-crystal-uhd-4k-u8500f-2025-MLB50518005.html,MLB50518005,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-philco-40-p40vik-led-roku-dolby-audio-wi-hdmi-hdr-full-hd-110-220v-MLB27472599.html,MLB27472599,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-samsung-32-ls32h5000fgxzd-hd-led-wifi-hdmi-110-220v-MLB58372375.html,MLB58372375,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-bettdow-ac1066-350ansi-para-netflix-chatgpt-preto-127-220v-MLB54014512.html,MLB54014512,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/roku-streaming-stick-2025-para-tv-hd-fhd-controle-por-voz-preto-de-voz-MLB24008975.html,MLB24008975,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-smart-portatil-full-hd-4k-bluetooth-android-wifi-branco-127-220v-MLB30999973.html,MLB30999973,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-h5000f-hd-32-polegadas-2025-preto-samsung-bivolt-MLB65102499.html,MLB65102499,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-tcl-55-polegadas-qled-4k-p8k-wifi-bluetooth-google-tv-144hz-hdr10-dolby-atmos-vision-55p8k-MLB43158430.html,MLB43158430,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-portatil-magcubic-hy300pro-smart-com-android-11-wi-6-e-bluetooth-50-branco-127-220v-MLB53658747.html,MLB53658747,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/projetor-portatil-4k-hd-android-110-smart-wifi-5g-bluetooth-branco-127-220v-MLB20471705.html,MLB20471705,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/smart-tv-samsung-ls32betblggxzd-32-hd-led-MLB54964776.html,MLB54964776,OK,CORRECT,OK,OK,OK,200
https://comparapreco.github.io/ofertas/tv-e-video/lancamento-tv-box-uni-v10-4k-versao-branco-padrao-copa-2026-branco-MLB57082682.html,MLB57082682,OK,CORRECT,OK,OK,OK,200
